"id","publisher","extension","install","averagerating","ratingcount","trendingdaily","trendingmonthly","trendingweekly","updateCount","weightedRating","downloadCount"
"ZixuanWang.linkerscript","Zixuan Wang","LinkerScript",101815,5,3,0.0049124599634513,4.41924898312079,0.942209820989959,39221,4.54092671485329,1389
"saekiraku.rainbow-fart","佐伯楽","🌈 Rainbow Fart",101535,4.8125,16,0.00295528651502763,2.20956921773566,0.4492035502842,125916,4.65507874204203,1816
"glenn2223.live-sass","Glenn Marks","Live Sass Compiler",100430,4.97674417495728,43,0.00697495989398061,9.04054444544087,1.99483852967845,165631,4.86852918521237,660
"tgreen7.vs-code-node-require","tgreen7","Node Require",100400,5,4,0.00298861338301073,1.88880365806278,0.452276825295624,69045,4.57371766379234,211
"roerohan.mongo-snippets-for-node-js","Rohan Mukherjee","Mongo Snippets for Node-js",100390,4.66666650772095,12,0.00896771622160223,3.38182542845755,0.741331207652451,127198,4.54691115389746,313
"warren-buckley.iis-express","Warren Buckley","IIS Express",100294,4.5238094329834,21,0,1.27137657675624,0.285187216433165,97821,4.48490468986271,364
"NicholasHsiang.vscode-vue2-snippets","NicholasHsiang","Vue 2 Snippets",100061,4.33333349227905,18,0.0280098034312009,6.92342319811934,1.52753463712299,139854,4.35828750550413,836
"erikphansen.vscode-toggle-column-selection","Erik P. Hansen","Toggle Column Selection",99756,5,3,0.00200541461947258,3.3821317557405,0.706908653364083,5577,4.54092671485329,226
"stevejpurves.cucumber","Euclidity","Snippets and Syntax Highlight for Gherkin (Cucumber)",99662,4.80000019073486,5,0.00200702458605118,2.27395885599599,0.477671851480181,60367,4.5354698831178,351
"docsmsft.docs-preview","Microsoft","docs-preview",99146,4.5,2,0.00504444152987823,2.55046963750643,0.529666360637214,1259992,4.41933727442439,240
"metaseed.metago","metaseed","MetaGo",99029,4.73684215545654,19,0.00504963794095963,1.89361422785986,0.426189442216993,112970,4.6217947671299,130
"adrianwilczynski.csharp-to-typescript","Adrian Wilczyński","C# to TypeScript",98951,4.83333349227905,24,0.00606513959929644,4.58423468046823,0.953237773689424,5653,4.70682503258206,401
"janjoerke.jenkins-pipeline-linter-connector","Jan Jörke","Jenkins Pipeline Linter Connector",98845,4.33333349227905,9,0.001011930662511,3.11067485655883,0.648647554669554,30620,4.37010782755812,908
"tal7aouy.theme","Mhammed Talhaouy","Theme",98840,5,8,0.021277242469376,18.072484472679,3.98897636199682,240377,4.66844707183848,247
"vayan.haml","vayan","Ruby Haml",98753,5,2,0.00506390650003038,2.17140310721303,0.488160586602929,1716,4.50267060775773,91
"bschulte.php-autocomplete","bschulte","PHP-Autocomplete",98190,1,1,0.00101852700624357,1.12954644992412,0.247502062517188,3097,4.09382248119025,222
"giscafer.leek-fund","Nickbing Lao","韭菜盒子",98044,4.84848499298096,33,0.00204102459434636,2.9451984896418,0.605163792223696,711888,4.74493144328987,1455
"benjamin-simmonds.pythoncpp-debug","BeniBenj","Python C++ Debugger",97781,5,3,0.00613930073364644,8.2184772487747,1.67091301634077,18836,4.54092671485329,997
"arthurwang.vsc-prolog","arthurwang","VSC-Prolog",97596,4.14285707473755,14,0.00307430597542605,2.71153787032577,0.535954008382608,41580,4.25133526414243,586
"jpogran.puppet-vscode","James Pogran","Puppet",97495,5,6,0.00102575675204382,0.72213275343885,0.141554431782047,308093,4.6270029558183,196
"cheshirekow.cmake-format","cheshirekow","cmake-format",96984,3.85714292526245,7,0,4.85548059664542,1.03876544738091,39009,4.17835575117235,592
"yinfei.luahelper","Tencent","Lua",96711,4.80000019073486,35,0.00413920134110123,9.77575876734584,2.12341028798493,337541,4.71182342152918,1002
"LeoJhonSong.ccpp-extension-pack","LeoJhonSong","C/C++ Extension Pack",96635,5,2,0.00207009336121059,2.04939242759848,0.435754652534829,48930,4.50267060775773,875
"gmlewis-vscode.flutter-stylizer","gmlewis-vscode","flutter-stylizer",96485,4.75,4,0,2.46397843889292,0.537991085311496,144495,4.50228909236377,320
"apility.beautify-blade","Apility AS","Beautify Blade",96468,5,3,0.00207363477070784,2.87613142697177,0.597206813963857,168,4.54092671485329,308
"hiro-sun.vscode-emacs","hiro-sun","Emacs Keymap",96417,3.33333325386047,15,0.00103725831881172,0.571529333665256,0.122396481619783,8511,3.76128184403999,146
"kelset.rn-full-pack","kelset","React Native - Full Pack",96223,4.5,8,0.00103933898040846,1.55069375876942,0.352335914358468,24454,4.44622484961626,562
"Darfka.vbscript","Darfka","VBScript",96148,5,2,0.00312061163988142,1.84116086753004,0.420242367504031,6902,4.50267060775773,636
"prograhammer.tslint-vue","prograhammer","TSLint Vue",96096,5,5,0,1.56643560440475,0.369491454859593,6346,4.60213648620618,276
